starttime	seconds	ctime	dtime	ttime	wait
Tue Apr 12 18:49:27 2022	1649782167	1	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	1	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	1	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	0	2	3	2
Tue Apr 12 18:49:26 2022	1649782166	1	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	1	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	0	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	0	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	1	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	0	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	1	2	3	2
Tue Apr 12 18:49:26 2022	1649782166	1	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	0	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	0	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	0	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	0	2	3	2
Tue Apr 12 18:49:30 2022	1649782170	1	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	1	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:26 2022	1649782166	0	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	0	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	1	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	1	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	1	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	1	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	0	2	3	2
Tue Apr 12 18:49:30 2022	1649782170	1	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	1	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	1
Tue Apr 12 18:49:26 2022	1649782166	1	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	1	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	1	2	3	2
Tue Apr 12 18:49:30 2022	1649782170	1	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	1	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	1	2	3	2
Tue Apr 12 18:49:26 2022	1649782166	1	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	0	2	3	2
Tue Apr 12 18:49:26 2022	1649782166	1	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	1	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	0	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	0	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	1	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	1	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	1	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	0	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	1	2	3	2
Tue Apr 12 18:49:26 2022	1649782166	0	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	1	2	3	1
Tue Apr 12 18:49:27 2022	1649782167	1	2	3	2
Tue Apr 12 18:49:26 2022	1649782166	0	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	1	2	3	2
Tue Apr 12 18:49:26 2022	1649782166	1	2	3	2
Tue Apr 12 18:49:26 2022	1649782166	0	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	1	2	3	1
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	1	2	3	2
Tue Apr 12 18:49:26 2022	1649782166	0	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	1	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	1	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	0	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	0	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	0	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	1	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	1	2	3	1
Tue Apr 12 18:49:28 2022	1649782168	1	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	1	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	0	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	1	1	3	1
Tue Apr 12 18:49:28 2022	1649782168	1	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	0	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	1	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	1	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	1	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	1	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	0	2	3	2
Tue Apr 12 18:49:30 2022	1649782170	0	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	0	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	0	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	0	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	1	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:26 2022	1649782166	1	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	1	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	0	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	0	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:26 2022	1649782166	1	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	1	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	1	2	3	2
Tue Apr 12 18:49:26 2022	1649782166	1	2	3	2
Tue Apr 12 18:49:30 2022	1649782170	1	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	0	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	0	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	0	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	0	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	0	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	1	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	1	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	0	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	1	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	1	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	1	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	0	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	0	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:26 2022	1649782166	1	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	0	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	0	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	0	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	0	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	1	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	0	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	0	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	1	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	0	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:26 2022	1649782166	1	2	3	2
Tue Apr 12 18:49:26 2022	1649782166	1	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	0	2	3	2
Tue Apr 12 18:49:30 2022	1649782170	1	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	1	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	0	2	3	2
Tue Apr 12 18:49:26 2022	1649782166	1	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	1	2	3	2
Tue Apr 12 18:49:30 2022	1649782170	1	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	0	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	1	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:30 2022	1649782170	1	2	3	2
Tue Apr 12 18:49:30 2022	1649782170	0	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	1	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	1	2	3	1
Tue Apr 12 18:49:28 2022	1649782168	1	2	3	2
Tue Apr 12 18:49:30 2022	1649782170	1	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	1	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	1	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:26 2022	1649782166	1	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	1	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	1	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	1	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	1	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	1	2	3	2
Tue Apr 12 18:49:26 2022	1649782166	1	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	1	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	1
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:30 2022	1649782170	0	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	0	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	1	2	3	2
Tue Apr 12 18:49:30 2022	1649782170	0	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	0	2	3	2
Tue Apr 12 18:49:26 2022	1649782166	1	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:26 2022	1649782166	1	2	3	2
Tue Apr 12 18:49:26 2022	1649782166	1	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	0	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	1	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	1	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	0	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	1	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	1	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	1	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	1	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	1	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	1	2	3	2
Tue Apr 12 18:49:26 2022	1649782166	1	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	0	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	1	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:26 2022	1649782166	1	2	3	2
Tue Apr 12 18:49:26 2022	1649782166	1	2	3	2
Tue Apr 12 18:49:26 2022	1649782166	1	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	1	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	1	2	3	2
Tue Apr 12 18:49:26 2022	1649782166	0	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	0	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	1	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	1	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	1	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	0	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	0	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	1	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	1	2	3	2
Tue Apr 12 18:49:30 2022	1649782170	1	2	3	2
Tue Apr 12 18:49:26 2022	1649782166	1	2	3	2
Tue Apr 12 18:49:26 2022	1649782166	0	2	3	2
Tue Apr 12 18:49:26 2022	1649782166	1	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	1	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:26 2022	1649782166	1	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	0	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	1	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	1	2	3	2
Tue Apr 12 18:49:26 2022	1649782166	1	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	1	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	1	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	0	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:30 2022	1649782170	1	2	3	2
Tue Apr 12 18:49:30 2022	1649782170	1	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	1	2	3	2
Tue Apr 12 18:49:30 2022	1649782170	1	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	1	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	0	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	1	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	0	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:26 2022	1649782166	1	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	0	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	1	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:26 2022	1649782166	0	2	3	2
Tue Apr 12 18:49:30 2022	1649782170	1	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	1	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	1	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	0	2	3	2
Tue Apr 12 18:49:30 2022	1649782170	0	2	3	2
Tue Apr 12 18:49:30 2022	1649782170	1	2	3	2
Tue Apr 12 18:49:26 2022	1649782166	0	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	1	2	3	2
Tue Apr 12 18:49:30 2022	1649782170	1	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	1	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	0	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	0	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	1	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	1	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	1	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	0	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	0	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	0	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	0	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	1	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	1	2	3	2
Tue Apr 12 18:49:26 2022	1649782166	0	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	0	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:26 2022	1649782166	1	2	3	2
Tue Apr 12 18:49:26 2022	1649782166	0	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	1	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	1	2	3	2
Tue Apr 12 18:49:26 2022	1649782166	1	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	0	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:30 2022	1649782170	0	2	3	2
Tue Apr 12 18:49:30 2022	1649782170	1	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	1	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	1	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	0	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	1	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	1	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	0	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	1	2	3	1
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	1	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	1	2	3	2
Tue Apr 12 18:49:26 2022	1649782166	1	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	0	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	1	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	1	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	1	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	1	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	0	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	0	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	1	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	0	2	3	2
Tue Apr 12 18:49:30 2022	1649782170	1	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	0	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	1	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	1	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	1	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	0	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:26 2022	1649782166	0	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	0	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	1	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	1	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	0	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	0	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	1	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	1	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	0	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	1	2	3	2
Tue Apr 12 18:49:26 2022	1649782166	1	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	1	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	0	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	1	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	0	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	0	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	0	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	1	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	0	2	3	2
Tue Apr 12 18:49:26 2022	1649782166	1	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	1	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	1	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	1	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	0	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	0	2	3	2
Tue Apr 12 18:49:26 2022	1649782166	1	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	1	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:26 2022	1649782166	1	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	1	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	0	2	3	2
Tue Apr 12 18:49:26 2022	1649782166	1	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	0	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	1	2	3	2
Tue Apr 12 18:49:26 2022	1649782166	1	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	1	2	3	2
Tue Apr 12 18:49:30 2022	1649782170	0	2	3	2
Tue Apr 12 18:49:30 2022	1649782170	0	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	1	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	1	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	1	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	0	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	0	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	1	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	1	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	0	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	1	2	3	2
Tue Apr 12 18:49:26 2022	1649782166	1	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	0	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	0	2	3	1
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:30 2022	1649782170	0	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	0	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	1	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	1	2	3	1
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	1	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	0	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	1	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	1	2	3	2
Tue Apr 12 18:49:26 2022	1649782166	1	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	0	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:26 2022	1649782166	0	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	1	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	1	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	1	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	1	2	3	2
Tue Apr 12 18:49:26 2022	1649782166	0	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	1	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	1	2	3	2
Tue Apr 12 18:49:26 2022	1649782166	1	2	3	2
Tue Apr 12 18:49:30 2022	1649782170	1	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	0	2	3	2
Tue Apr 12 18:49:26 2022	1649782166	1	2	3	2
Tue Apr 12 18:49:26 2022	1649782166	1	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	0	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	0	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	1	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	0	2	3	2
Tue Apr 12 18:49:26 2022	1649782166	1	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	1	1	3	1
Tue Apr 12 18:49:27 2022	1649782167	1	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	0	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	1	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	1	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	1	2	3	2
Tue Apr 12 18:49:30 2022	1649782170	1	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	1	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	1	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	0	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	1	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	0	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	0	2	3	2
Tue Apr 12 18:49:26 2022	1649782166	0	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	0	2	3	2
Tue Apr 12 18:49:27 2022	1649782167	0	2	3	2
Tue Apr 12 18:49:29 2022	1649782169	1	2	3	2
Tue Apr 12 18:49:28 2022	1649782168	1	2	3	2
